type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,TWF,HDF,PWF,OSF,RNF,failure_type,temp_diff_k,power_w,wear_torque,rule_hdf,rule_pwf,rule_osf,rule_twf
0,0.4782608695652115,0.44444444444444997,0.16123399301513397,0.532967032967033,0.0,0,0,0,0,0,0,NORMAL,9.600000000000023,6446.233965900896,0.0,False,False,False,False
0,0.4891304347826093,0.45679012345679126,0.1816065192083819,0.5096153846153846,0.007905138339920948,0,0,0,0,0,0,NORMAL,9.599999999999966,6338.896216903245,81.8,False,False,False,False
0,0.4782608695652115,0.44444444444444997,0.22002328288707806,0.4587912087912089,0.015810276679841896,0,0,0,0,0,0,NORMAL,9.600000000000023,6022.558780637777,148.8,False,False,False,False
0,0.4782608695652115,0.44444444444444997,0.23632130384167638,0.43956043956043955,0.023715415019762844,0,0,0,0,0,0,NORMAL,9.600000000000023,5900.874425188732,214.79999999999998,False,False,False,False
0,0.4782608695652115,0.44444444444444997,0.24679860302677536,0.41758241758241765,0.03162055335968379,0,0,0,0,0,0,NORMAL,9.600000000000023,5701.613675147044,273.6,False,False,False,False
0,0.4891304347826093,0.46913580246913966,0.19033760186263105,0.49175824175824184,0.03952569169960474,0,0,0,0,0,0,NORMAL,9.699999999999989,6199.6189425940975,396.0,False,False,False,False
0,0.4891304347826093,0.48148148148148806,0.16239813736903386,0.5398351648351648,0.04743083003952569,0,0,0,0,0,0,NORMAL,9.800000000000011,6530.920831866166,517.2,False,False,False,False
0,0.4891304347826093,0.46913580246913966,0.17927823050058211,0.5576923076923076,0.05533596837944664,0,0,0,0,0,0,NORMAL,9.699999999999989,6862.746319913831,621.6,False,False,False,False
0,0.4891304347826093,0.46913580246913966,0.2753201396973225,0.3200549450549451,0.06324110671936758,0,0,0,0,0,0,NORMAL,9.699999999999989,4657.002701901902,433.6,False,False,False,False
0,0.4891304347826093,0.46913580246913966,0.21944121071012812,0.39010989010989017,0.07114624505928853,0,0,0,0,0,0,NORMAL,9.699999999999989,5209.703097447955,579.6,False,False,False,False
1,0.4999999999999929,0.48148148148148806,0.11408614668218864,0.5576923076923076,0.07905138339920947,0,0,0,0,0,0,NORMAL,9.700000000000045,6341.995921654787,888.0,False,False,False,False
0,0.4891304347826093,0.46913580246913966,0.24563445867287548,0.3392857142857143,0.0909090909090909,0,0,0,0,0,0,NORMAL,9.699999999999989,4745.375703247382,655.5,False,False,False,False
0,0.4891304347826093,0.45679012345679126,0.16996507566938301,0.4615384615384615,0.09881422924901186,0,0,0,0,0,0,NORMAL,9.599999999999966,5718.117508553902,935.0,False,False,False,False
0,0.4891304347826093,0.45679012345679126,0.2566938300349244,0.3942307692307692,0.1067193675889328,0,0,0,0,0,0,NORMAL,9.599999999999966,5476.057794594808,877.5,False,False,False,False
0,0.4891304347826093,0.45679012345679126,0.27066356228172295,0.32554945054945056,0.11462450592885375,0,0,0,0,0,0,NORMAL,9.599999999999966,4702.702403036121,797.5,False,False,False,False
0,0.4999999999999929,0.45679012345679126,0.10477299185098954,0.673076923076923,0.12252964426877469,0,0,0,0,0,0,NORMAL,9.5,7453.3657387887115,1636.8,False,False,False,False
0,0.4999999999999929,0.45679012345679126,0.08963911525029111,0.6881868131868131,0.13043478260869565,0,0,0,0,0,0,NORMAL,9.5,7461.889926855452,1778.7,False,False,False,False
0,0.5108695652173907,0.46913580246913966,0.2753201396973225,0.3612637362637363,0.13833992094861658,0,0,0,0,0,0,NORMAL,9.5,5172.5380563559875,1053.5,False,False,False,False
0,0.5108695652173907,0.46913580246913966,0.3259604190919675,0.30494505494505497,0.14624505928853754,0,0,0,0,0,0,NORMAL,9.5,4704.849158016074,962.0,False,False,False,False
0,0.5108695652173907,0.48148148148148806,0.15308498253783476,0.603021978021978,0.1541501976284585,0,0,0,0,0,0,NORMAL,9.600000000000023,7148.03434878632,1860.3000000000002,False,False,False,False
0,0.5217391304347814,0.49382716049382935,0.2753201396973225,0.36538461538461536,0.16205533596837943,0,0,0,0,0,0,NORMAL,9.599999999999966,5224.091591801394,1246.3999999999999,False,False,False,False
1,0.5217391304347814,0.48148148148148806,0.26426076833527357,0.4436813186813187,0.16996047430830039,0,0,0,0,0,0,NORMAL,9.5,6131.781485227582,1552.3,False,False,False,False
1,0.5217391304347814,0.48148148148148806,0.2660069848661234,0.46978021978021983,0.1818181818181818,0,0,0,0,0,0,NORMAL,9.5,6466.44487863899,1748.0,False,False,False,False
0,0.5108695652173907,0.46913580246913966,0.4080325960419092,0.25961538461538464,0.19367588932806323,0,0,0,0,0,0,NORMAL,9.5,4442.871746633221,1112.3,False,False,False,False
0,0.5108695652173907,0.48148148148148806,0.16530849825378346,0.5796703296703296,0.20158102766798416,0,0,0,0,0,0,NORMAL,9.600000000000023,6994.441883952315,2346.0,False,False,False,False
0,0.5108695652173907,0.48148148148148806,0.2619324796274739,0.34203296703296704,0.20948616600790512,0,0,0,0,0,0,NORMAL,9.600000000000023,4862.829380589593,1521.1,False,False,False,False
0,0.5108695652173907,0.45679012345679126,0.49010477299185096,0.22252747252747257,0.21739130434782608,0,0,0,0,0,0,NORMAL,9.399999999999977,4209.734155810323,1100.0,False,False,False,False
0,0.4999999999999929,0.45679012345679126,0.1135040745052387,0.7843406593406592,0.225296442687747,0,0,0,0,0,0,NORMAL,9.5,8692.441297291061,3471.2999999999997,False,False,False,False
0,0.4999999999999929,0.44444444444444997,0.17753201396973228,0.5027472527472526,0.23320158102766797,0,0,0,0,0,0,NORMAL,9.400000000000034,6231.788851366857,2383.6,False,False,False,False
0,0.4999999999999929,0.4320987654321016,0.0960419091967405,0.6456043956043955,0.24110671936758893,0,0,0,0,0,0,NORMAL,9.300000000000011,7091.244825584928,3098.7999999999997,False,False,False,False
0,0.4891304347826093,0.4320987654321016,0.3445867287543657,0.30357142857142855,0.24901185770750986,0,0,0,0,0,0,NORMAL,9.399999999999977,4773.545317374571,1631.6999999999998,False,False,False,False
1,0.4891304347826093,0.4320987654321016,0.11874272409778819,0.7472527472527473,0.2569169960474308,0,0,0,0,0,0,NORMAL,9.399999999999977,8361.914334206882,3783.0,False,False,False,False
1,0.4782608695652115,0.4320987654321016,0.25611175785797446,0.42032967032967034,0.26877470355731226,0,0,0,0,0,0,NORMAL,9.5,5792.594198395003,2339.2,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.09196740395809089,0.8379120879120878,0.28063241106719367,0,0,0,0,0,0,NORMAL,9.5,8998.024014705741,4600.8,False,False,False,False
1,0.46739130434782794,0.4197530864197603,0.22817229336437728,0.4574175824175824,0.2885375494071146,0,0,0,0,0,0,NORMAL,9.5,6060.760547305428,2708.3,False,False,False,False
1,0.46739130434782794,0.4074074074074119,0.21594877764842846,0.4436813186813187,0.30039525691699603,0,0,0,0,0,0,NORMAL,9.399999999999977,5818.009682962545,2743.6,False,False,False,False
0,0.46739130434782794,0.4197530864197603,0.6391152502910361,0.15796703296703296,0.31225296442687744,0,0,0,0,0,0,NORMAL,9.5,3630.6129660475804,1208.7,False,False,False,False
0,0.46739130434782794,0.4197530864197603,0.2753201396973225,0.43956043956043955,0.3201581027667984,0,0,0,0,0,0,NORMAL,9.5,6152.055229818748,2899.7999999999997,False,False,False,False
0,0.46739130434782794,0.4197530864197603,0.23632130384167638,0.48626373626373637,0.32806324110671936,0,0,0,0,0,0,NORMAL,9.5,6461.2926666871035,3253.6000000000004,False,False,False,False
0,0.46739130434782794,0.4197530864197603,0.1391152502910361,0.6428571428571428,0.3359683794466403,0,0,0,0,0,0,NORMAL,9.5,7455.439189940081,4301.0,False,False,False,False
2,0.4782608695652115,0.4320987654321016,0.07799767171129224,0.7101648351648351,0.3438735177865612,0,0,0,0,0,0,NORMAL,9.5,7567.154224701734,4828.5,False,False,False,False
1,0.46739130434782794,0.4320987654321016,0.28114086146682193,0.3708791208791209,0.3636363636363636,0,0,0,0,0,0,NORMAL,9.599999999999966,5325.083323638795,2833.6,False,False,False,False
1,0.46739130434782794,0.4197530864197603,0.11525029103608853,0.7060439560439561,0.37549407114624506,0,0,0,0,0,0,NORMAL,9.5,7896.204639238729,5244.0,False,False,False,False
1,0.45652173913043015,0.4074074074074119,0.310244470314319,0.34065934065934067,0.38735177865612647,0,0,0,0,0,0,NORMAL,9.5,5094.46947891428,2802.8,False,False,False,False
0,0.45652173913043015,0.4074074074074119,0.19208381839348088,0.5604395604395604,0.3992094861660079,0,0,0,0,0,0,NORMAL,9.5,6996.410615348565,4504.6,False,False,False,False
1,0.45652173913043015,0.4197530864197603,0.14784633294528526,0.5700549450549449,0.40711462450592883,0,0,0,0,0,0,NORMAL,9.600000000000023,6745.690577641075,4665.9,False,False,False,False
0,0.45652173913043015,0.4197530864197603,0.11001164144353903,0.5975274725274724,0.41897233201581024,0,0,0,0,0,0,NORMAL,9.600000000000023,6721.552674085993,5013.799999999999,False,False,False,False
0,0.45652173913043015,0.4320987654321016,0.30384167636786963,0.3489010989010989,0.4268774703557312,0,0,0,0,0,0,NORMAL,9.699999999999989,5167.71047564497,3153.6,False,False,False,False
0,0.46739130434782794,0.4320987654321016,0.22759022118742733,0.4848901098901099,0.43478260869565216,0,0,0,0,0,0,NORMAL,9.599999999999966,6383.391640853589,4301.0,False,False,False,False
1,0.46739130434782794,0.44444444444444997,0.22409778812572767,0.39285714285714285,0.4426877470355731,0,0,0,0,0,0,NORMAL,9.699999999999989,5269.204862306944,3628.7999999999997,False,False,False,False
0,0.46739130434782794,0.44444444444444997,0.2270081490104774,0.4258241758241758,0.45454545454545453,0,0,0,0,0,0,NORMAL,9.699999999999989,5677.737570979761,4001.9999999999995,False,False,False,False
0,0.4782608695652115,0.45679012345679126,0.11292200232828875,0.6607142857142857,0.4624505928853755,0,0,0,0,0,0,NORMAL,9.699999999999989,7402.409105947486,6072.3,False,False,False,False
1,0.4891304347826093,0.44444444444444997,0.17578579743888245,0.5343406593406593,0.4703557312252964,0,0,0,0,0,0,NORMAL,9.5,6573.154309105925,5081.3,False,False,False,False
0,0.4891304347826093,0.45679012345679126,0.22526193247962756,0.4258241758241758,0.48221343873517786,0,0,0,0,0,0,NORMAL,9.599999999999966,5666.804828545268,4245.599999999999,False,False,False,False
1,0.4891304347826093,0.45679012345679126,0.1484284051222352,0.5370879120879121,0.49011857707509876,0,0,0,0,0,0,NORMAL,9.599999999999966,6392.795474863334,5319.599999999999,False,False,False,False
0,0.4782608695652115,0.44444444444444997,0.1548311990686846,0.4766483516483517,0.5019762845849802,0,0,0,0,0,0,NORMAL,9.600000000000023,5781.472960401296,4889.5,False,False,False,False
0,0.4782608695652115,0.44444444444444997,0.3556461001164145,0.2980769230769231,0.5098814229249011,0,0,0,0,0,0,NORMAL,9.600000000000023,4750.559331125805,3289.5,False,False,False,False
0,0.4782608695652115,0.44444444444444997,0.14493597206053555,0.6978021978021978,0.5177865612648221,0,0,0,0,0,0,NORMAL,9.600000000000023,8101.9789580488605,7152.6,False,False,False,False
0,0.46739130434782794,0.4320987654321016,0.1495925494761351,0.5782967032967032,0.525691699604743,0,0,0,0,0,0,NORMAL,9.599999999999966,6849.457382989146,6104.7,False,False,False,False
1,0.4782608695652115,0.4320987654321016,0.24970896391152508,0.3997252747252747,0.533596837944664,0,0,0,0,0,0,NORMAL,9.5,5502.112069668579,4441.5,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.10360884749708965,0.7362637362637362,0.5454545454545454,0,0,0,0,0,0,NORMAL,9.5,8090.69016844696,7921.2,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.14784633294528526,0.5027472527472526,0.5533596837944663,0,0,0,0,0,0,NORMAL,9.5,6016.024267918309,5656.0,False,False,False,False
2,0.4782608695652115,0.4320987654321016,0.2351571594877765,0.3983516483516483,0.5612648221343873,0,0,0,0,0,0,NORMAL,9.5,5399.518125577849,4657.599999999999,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.14202561117578583,0.5714285714285714,0.5810276679841897,0,0,0,0,0,0,NORMAL,9.5,6713.038957994765,6673.8,False,False,False,False
1,0.4782608695652115,0.4197530864197603,0.23748544819557627,0.44780219780219777,0.5889328063241106,0,0,0,0,0,0,NORMAL,9.400000000000034,6007.39536009645,5423.599999999999,False,False,False,False
1,0.4782608695652115,0.4197530864197603,0.1979045401629802,0.5137362637362637,0.6007905138339921,0,0,0,0,0,0,NORMAL,9.400000000000034,6506.196497682414,6262.400000000001,False,False,False,False
1,0.4891304347826093,0.4197530864197603,0.190919674039581,0.5576923076923076,0.6126482213438734,0,0,0,0,0,0,NORMAL,9.300000000000011,6955.737462460088,6882.0,False,False,False,False
0,0.4891304347826093,0.4320987654321016,0.2351571594877765,0.4340659340659341,0.6245059288537549,0,0,0,0,0,0,NORMAL,9.399999999999977,5827.528708702922,5593.2,False,False,False,False
0,0.46739130434782794,0.4074074074074119,0.20779976717112925,0.5357142857142856,0.6324110671936758,0,0,0,0,0,0,NORMAL,9.399999999999977,6835.058416660192,6848.0,False,False,False,False
0,0.46739130434782794,0.4074074074074119,0.12223515715948785,0.6607142857142857,0.6403162055335968,0,0,0,0,0,0,NORMAL,9.399999999999977,7489.368390598851,8407.8,False,False,False,False
0,0.46739130434782794,0.4197530864197603,0.11699650756693836,0.6538461538461537,0.6482213438735177,0,0,0,0,0,0,NORMAL,9.5,7368.77312060305,8429.6,False,False,False,False
0,0.46739130434782794,0.4197530864197603,0.17927823050058211,0.5700549450549449,0.6561264822134387,0,0,0,0,0,0,NORMAL,9.5,7001.856042614787,7519.799999999999,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.2630966239813738,0.3598901098901099,0.6640316205533596,0,0,0,0,0,0,NORMAL,9.5,5089.380098815464,5040.0,False,False,False,False
1,0.4782608695652115,0.4197530864197603,0.25320139697322475,0.4766483516483517,0.6719367588932806,0,0,0,0,0,0,NORMAL,9.400000000000034,6462.832047087362,6545.0,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.14144353899883588,0.581043956043956,0.683794466403162,0,0,0,0,0,0,NORMAL,9.5,6811.716383244021,7975.3,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.260768335273574,0.3818681318681319,0.691699604743083,0,0,0,0,0,0,NORMAL,9.5,5347.5771270384985,5530.0,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.26949941792782306,0.42994505494505497,0.6996047430830039,0,0,0,0,0,0,NORMAL,9.5,5995.007013065795,6212.7,False,False,False,False
1,0.4782608695652115,0.4320987654321016,0.3009313154831199,0.3447802197802198,0.7075098814229248,1,0,0,0,0,0,NORMAL,9.5,5099.485555184512,5173.099999999999,False,False,False,False
2,0.4782608695652115,0.4320987654321016,0.16763678696158324,0.5054945054945055,0.7193675889328063,0,0,0,0,0,0,NORMAL,9.5,6190.361716241519,7389.2,False,False,False,False
0,0.4782608695652115,0.4197530864197603,0.14493597206053555,0.635989010989011,0.7391304347826086,0,0,0,0,0,0,NORMAL,9.400000000000034,7434.23343952835,9368.7,False,False,False,False
1,0.4782608695652115,0.4197530864197603,0.39755529685681024,0.28708791208791207,0.7470355731225296,0,0,0,0,0,0,NORMAL,9.400000000000034,4787.755788144308,4668.3,False,False,False,False
0,0.4782608695652115,0.4197530864197603,0.3183934807916182,0.3296703296703297,0.758893280632411,0,0,0,0,0,0,NORMAL,9.400000000000034,4992.723764840019,5337.6,False,False,False,False
2,0.46739130434782794,0.4197530864197603,0.2689173457508731,0.3914835164835165,0.7667984189723319,0,0,0,0,0,0,NORMAL,9.5,5513.390387294966,6266.2,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.180442374854482,0.4807692307692308,0.7865612648221343,0,0,0,0,0,0,NORMAL,9.5,6005.300964994056,7721.2,False,False,False,False
0,0.4782608695652115,0.4320987654321016,0.3568102444703144,0.3543956043956044,0.7944664031620553,0,0,0,0,0,0,NORMAL,9.5,5520.5741624961765,5949.6,False,False,False,True
0,0.4891304347826093,0.4320987654321016,0.1577415599534343,0.4436813186813187,0.8023715415019762,0,0,0,0,0,0,NORMAL,9.399999999999977,5439.971366980573,7328.3,False,False,False,True
1,0.4782608695652115,0.4320987654321016,0.14202561117578583,0.5700549450549449,0.8102766798418972,0,0,0,0,0,0,NORMAL,9.5,6698.252528571869,9286.5,False,False,False,True
0,0.4782608695652115,0.4197530864197603,0.18335273573923172,0.5123626373626373,0.8221343873517786,0,0,0,0,0,0,NORMAL,9.400000000000034,6382.8052102249185,8548.800000000001,False,False,False,True
0,0.4891304347826093,0.4320987654321016,0.1350407450523865,0.532967032967033,0.8300395256916996,0,0,0,0,0,0,NORMAL,9.399999999999977,6245.486195336508,8946.0,False,False,False,True
0,0.4891304347826093,0.44444444444444997,0.0762514551804424,0.8420329670329669,0.8379446640316205,1,0,0,0,1,0,OSF,9.5,8855.615619718516,13801.199999999999,False,False,True,True
0,0.4891304347826093,0.4320987654321016,0.18102444703143195,0.5576923076923076,0.8458498023715414,0,0,0,0,0,0,NORMAL,9.399999999999977,6876.694991295769,9501.6,False,False,False,True
0,0.4891304347826093,0.4320987654321016,0.18800931315483127,0.6002747252747253,0.8537549407114624,0,0,0,0,0,0,NORMAL,9.399999999999977,7416.514856962104,10260.0,False,False,False,True
1,0.4999999999999929,0.44444444444444997,0.12863795110593723,0.673076923076923,0.0,0,0,0,0,0,0,NORMAL,9.400000000000034,7680.063064671751,0.0,False,False,False,False
1,0.4999999999999929,0.45679012345679126,0.13445867287543656,0.7005494505494505,0.011857707509881422,0,0,0,0,0,0,NORMAL,9.5,8028.360970199739,164.39999999999998,False,False,False,False
1,0.4999999999999929,0.45679012345679126,0.4196740395809081,0.30494505494505497,0.023715415019762844,0,0,0,0,0,0,NORMAL,9.5,5143.20605294697,156.0,False,False,False,False
0,0.5108695652173907,0.46913580246913966,0.4406286379511061,0.24862637362637363,0.035573122529644265,0,0,0,0,0,0,NORMAL,9.5,4414.723076457057,197.1,False,False,False,False
0,0.5108695652173907,0.46913580246913966,0.2951105937136206,0.3626373626373626,0.043478260869565216,0,0,0,0,0,0,NORMAL,9.5,5297.248812727989,332.2,False,False,False,False
1,0.5108695652173907,0.48148148148148806,0.17986030267753206,0.4711538461538462,0.05138339920948616,0,0,0,0,0,0,NORMAL,9.600000000000023,5892.968083677199,495.3,False,False,False,False
